"Gloomstrap", 100, 1, -1, 1, -1, 45, 36, "zmb", "Mesh Belt", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "light", -1, -3, -3, "mana%", -1, 15, 15, "manasteal", -1, 5, 5, "ac%", -1, 120, 150, "vit", -1, 15, 15, "regen-mana", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Snowclash", 100, 1, -1, 1, -1, 49, 42, "ztb", "Battle Belt", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "gethit-skill", 59, 5, 0, "abs-cold", -1, 15, 15, "res-cold-max", -1, 15, 15, "dmg-cold", 75, 13, 21, "ac%", -1, 130, 170, "skill", 59, 2, 2, "skill", 55, 3, 3, "skill", 60, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Thudergod's Vigor", 100, 1, -1, 1, -1, 55, 47, "zhb", "War Belt", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "gethit-skill", 121, 5, 7, "dmg-ltng", -1, 1, 50, "res-ltng-max", -1, 10, 10, "abs-ltng", -1, 20, 20, "ac%", -1, 160, 200, "vit", -1, 20, 20, "str", -1, 20, 20, "skill", 34, 3, 3, "skill", 35, 3, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1

"Harlequin Crest", 100, 1, -1, 1, -1, 69, 62, "uap", "Shako", -1, -1, 3, 5000, "cgrn", "cgrn", "", "", "", -1, "", "allskills", -1, 2, 2, "hp/lvl", 12, -1, -1, "mana/lvl", 12, -1, -1, "mag%", -1, 50, 50, "red-dmg%", -1, 10, 10, "str", -1, 2, 2, "dex", -1, 2, 2, "vit", -1, 2, 2, "enr", -1, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Veil of Steel", 100, 1, -1, 1, -1, 77, 73, "uhm", "Spired Helm", -1, -1, 3, 5000, "lgry", "lgry", "", "", "", -1, "", "res-all", -1, 50, 50, "ac%", -1, 60, 60, "str", -1, 15, 15, "vit", -1, 15, 15, "light", -1, -4, -4, "dur", -1, 20, 20, "ac", -1, 140, 140, "*mana", -1, -30, -30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Gladiator's Bane", 100, 1, -1, 1, -1, 85, 85, "utu", "Wire Fleece", -1, -1, 3, 5000, "lgry", "lgry", "", "", "", -1, "", "ac%", -1, 150, 200, "red-mag", -1, 15, 20, "red-dmg", -1, 15, 20, "thorns", -1, 20, 20, "res-pois-len", -1, 50, 50, "dur", -1, 103, 103, "balance2", -1, 30, 30, "ac", -1, 50, 50, "nofreeze", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Arkaine's Valor", 100, 1, -1, 1, -1, 85, 85, "upl", "Balrog Skin", -1, -1, 3, 5000, "lred", "lred", "", "", "", -1, "", "ac%", -1, 150, 180, "balance2", -1, 30, 30, "allskills", -1, 1, 2, "red-dmg", -1, 10, 15, "vit/lvl", 4, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Blackoak Shield", 100, 1, -1, 1, -1, 67, 61, "uml", "Luna", -1, -1, 3, 5000, "", "", "", "invsmlu", "", -1, "", "dex/lvl", 4, -1, -1, "ac%", -1, 160, 200, "abs-cold/lvl", 5, -1, -1, "gethit-skill", 72, 4, 5, "dur", -1, 45, 45, "hp/lvl", 10, -1, -1, "block2", -1, 50, 50, "half-freeze", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stormshield", 100, 1, -1, 1, -1, 77, 73, "uit", "Monarch", -1, -1, 3, 5000, "", "", "", "invkitu", "", -1, "", "ac/lvl", 30, -1, -1, "red-dmg%", -1, 35, 35, "str", -1, 30, 30, "indestruct", -1, 1, 1, "block2", -1, 35, 35, "res-ltng", -1, 25, 25, "block", -1, 25, 25, "res-cold", -1, 60, 60, "light-thorns", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hellslayer", 100, 1, -1, 1, -1, 71, 66, "7bt", "Decapitator", -1, -1, 5, 5000, "dred", "dred", "", "invbtxu", "", -1, "", "str/lvl", 4, -1, -1, "vit/lvl", 4, -1, -1, "dmg%/lvl", 24, -1, -1, "dmg-fire", -1, 150, 250, "hp", -1, 25, 25, "dmg%", -1, 100, 100, "att-skill", 47, 10, 0, "*mana", -1, -25, -25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Messerschmidt's Reaver", 100, 1, -1, 1, -1, 75, 70, "7ga", "Champion Axe", -1, -1, 5, 5000, "blac", "blac", "", "invgaxu", "", -1, "", "dmg%/lvl", 20, -1, -1, "dmg%", -1, 200, 200, "str", -1, 15, 15, "dex", -1, 15, 15, "vit", -1, 15, 15, "enr", -1, 15, 15, "dmg-fire", -1, 20, 240, "dur", -1, 25, 25, "att%", -1, 100, 100, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Baranar's Star", 100, 1, -1, 1, -1, 70, 65, "7mt", "Devil Star", -1, -1, 5, 5000, "lred", "lred", "", "invmstu", "", -1, "", "att%", -1, 200, 200, "dmg%", -1, 200, 200, "dex", -1, 15, 15, "str", -1, 15, 15, "swing2", -1, 50, 50, "dur", -1, 100, 100, "dmg-ltng", -1, 1, 200, "dmg-fire", -1, 1, 200, "dmg-cold", -1, 1, 200, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Schaefer's Hammer", 100, 1, -1, 1, -1, 83, 79, "7wh", "Legendary Mallet", -1, -1, 5, 5000, "lblu", "lblu", "", "", "", -1, "", "hit-skill", 42, 20, 10, "hp", -1, 50, 50, "att/lvl", 16, -1, -1, "res-ltng", -1, 75, 75, "swing2", -1, 20, 20, "dmg/lvl", 16, -1, -1, "indestruct", -1, 1, 1, "dmg%", -1, 100, 130, "light", -1, 1, 1, "dmg-ltng", -1, 50, 200, "", -1, -1, -1, "", -1, -1, -1
"The Cranium Basher", 100, 1, -1, 1, -1, 85, 87, "7gm", "Thunder Maul", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "swing2", -1, 20, 20, "indestruct", -1, 1, 1, "str", -1, 25, 25, "res-all", -1, 25, 25, "crush", -1, 75, 75, "dmg-norm", -1, 20, 20, "dmg%", -1, 200, 240, "hit-skill", 66, 4, 1, "*mana", -1, -30, -30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lightsabre", 100, 1, -1, 5, -1, 66, 58, "7cr", "Phase Blade", -1, -1, 5, 5000, "lblu", "", "", "invcrsu", "", -1, "", "light", -1, 7, 7, "att-skill", 53, 5, 0, "ignore-ac", 1, 1, 1, "abs-ltng%", -1, 25, 25, "swing2", -1, 20, 20, "dmg-mag", -1, 60, 120, "dmg-ltng", -1, 1, 200, "manasteal", -1, 5, 7, "dmg%", -1, 150, 200, "dmg-norm", -1, 10, 30, "", -1, -1, -1, "", -1, -1, -1
"Doombringer", 100, 1, -1, 1, -1, 75, 69, "7b7", "Champion Sword", -1, -1, 5, 5000, "dred", "dred", "", "invbswu", "", -1, "", "hp%", -1, 20, 20, "dmg%", -1, 180, 250, "att%", -1, 40, 40, "indestruct", -1, 1, 1, "dmg-norm", -1, 30, 100, "hit-skill", 72, 8, 3, "lifesteal", -1, 5, 7, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Grandfather", 100, 1, -1, 1, -1, 85, 81, "7gd", "Colossus Blade", -1, -1, 5, 5000, "lyel", "lyel", "", "invgsdu", "", -1, "", "str", -1, 20, 20, "dex", -1, 20, 20, "vit", -1, 20, 20, "enr", -1, 20, 20, "att%", -1, 50, 50, "hp", -1, 80, 80, "dmg/lvl", 20, -1, -1, "indestruct", -1, 1, 1, "dmg%", -1, 150, 250, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Wizardspike", 100, 1, -1, 1, -1, 69, 61, "7dg", "Bone Knife", -1, -1, 5, 5000, "lgry", "lgry", "", "", "", -1, "", "mana/lvl", 16, -1, -1, "regen-mana", -1, 15, 15, "mana%", -1, 15, 15, "res-all", -1, 75, 75, "indestruct", -1, 1, 1, "cast3", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Constricting Ring", 100, 1, -1, 1, -1, 95, 95, "rin", "Ring", -1, -1, 5, 5000, "cblu", "cblu", "", "", "", -1, "", "res-all", -1, 100, 100, "regen", -1, -30, -30, "mag%", -1, 100, 100, "res-all-max", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", 0, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stormspire", 100, 1, -1, 1, -1, 78, 70, "7wc", "Giant Thresher", -1, -1, 5, 5000, "dblu", "dblu", "", "", "", -1, "", "res-ltng", -1, 50, 50, "gethit-skill", 53, 5, 5, "dmg%", -1, 150, 250, "str", -1, 10, 10, "gethit-skill", 38, 2, 0, "swing2", -1, 30, 30, "indestruct", -1, 1, 1, "dmg-ltng", -1, 1, 237, "light-thorns", -1, 27, 27, "*enr", -1, -10, -10, "", -1, -1, -1, "", -1, -1, -1
"Eaglehorn", 100, 1, -1, 1, -1, 77, 69, "6l7", "Crusader Bow", -1, -1, 5, 5000, "dgld", "dgld", "", "", "", -1, "", "ignore-ac", -1, 1, 1, "att/lvl", 12, -1, -1, "dmg%/lvl", 16, -1, -1, "dmg%", -1, 200, 200, "ama", -1, 1, 1, "dex", -1, 25, 25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Windforce", 100, 1, -1, 1, -1, 80, 73, "6lw", "Hydra Bow", -1, -1, 5, 5000, "dyel", "dyel", "", "", "", -1, "", "dex", -1, 5, 5, "dmg/lvl", 25, -1, -1, "regen-stam", -1, 30, 30, "manasteal", -1, 6, 8, "knock", -1, 1, 1, "dmg%", -1, 250, 250, "swing2", -1, 20, 20, "str", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1

"Bul Katho's Wedding Band", 100, 1, -1, 1, -1, 66, 58, "rin", "Ring", -1, -1, 5, 5000, "dpur", "dpur", "", "", "", -1, "", "hp/lvl", 4, -1, -1, "allskills", -1, 1, 1, "lifesteal", -1, 3, 5, "stam", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Cat's Eye", 100, 1, -1, 5, -1, 58, 50, "amu", "Amulet", -1, -1, 5, 5000, "oran", "oran", "", "", "", -1, "", "move2", -1, 30, 30, "swing2", -1, 20, 20, "ac", -1, 100, 100, "ac-miss", -1, 100, 100, "dex", -1, 25, 25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Rising Sun", 100, 1, -1, 5, -1, 73, 65, "amu", "Amulet", -1, -1, 5, 5000, "lgld", "lgld", "", "", "", -1, "", "abs-fire/lvl", 6, -1, -1, "light", -1, 4, 4, "gethit-skill", 56, 2, 0, "dmg-fire", -1, 24, 48, "fireskill", -1, 2, 2, "regen", -1, 10, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Crescent Moon", 100, 1, -1, 5, -1, 58, 50, "amu", "Amulet", -1, -1, 5, 5000, "lblu", "lblu", "", "", "", -1, "", "manasteal", -1, 11, 15, "red-mag", -1, 10, 10, "dmg-to-mana", -1, 10, 10, "light", -1, -2, -2, "mana", -1, 45, 45, "lifesteal", -1, 3, 6, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Mara's Kaleidoscope", 100, 1, -1, 5, -1, 80, 67, "amu", "Amulet", -1, -1, 5, 5000, "oran", "oran", "", "", "", -1, "", "allskills", -1, 2, 2, "res-all", -1, 20, 30, "str", -1, 5, 5, "dex", -1, 5, 5, "vit", -1, 5, 5, "enr", -1, 5, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Atma's Scarab", 100, 1, -1, 5, -1, 60, 60, "amu", "Amulet", -1, -1, 5, 5000, "cgrn", "cgrn", "", "", "", -1, "", "dmg-pois", 100, 102, 102, "res-pois", -1, 75, 75, "light", -1, 3, 3, "thorns", -1, 5, 5, "hit-skill", 66, 5, 2, "att%", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Dwarf Star", 100, 1, -1, 10, -1, 53, 45, "rin", "Ring", -1, -1, 5, 5000, "dgry", "dgry", "", "", "", -1, "", "gold%", -1, 100, 100, "stam", -1, 40, 40, "regen-stam", -1, 15, 15, "hp", -1, 40, 40, "red-mag", -1, 12, 15, "abs-fire%", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Raven Frost", 100, 1, -1, 10, -1, 53, 45, "rin", "Ring", -1, -1, 5, 5000, "cblu", "cblu", "", "", "", -1, "", "nofreeze", -1, 1, 1, "dmg-cold", 100, 15, 45, "abs-cold%", -1, 20, 20, "mana", -1, 40, 40, "dex", -1, 15, 20, "att", -1, 150, 250, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Highlord's Wrath", 100, 1, -1, 5, -1, 73, 65, "amu", "Amulet", -1, -1, 5, 5000, "bwht", "bwht", "", "", "", -1, "", "res-ltng", -1, 35, 35, "dmg-ltng", -1, 1, 30, "swing2", -1, 20, 20, "allskills", -1, 1, 1, "deadly/lvl", 3, -1, -1, "light-thorns", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Saracen's Chance", 100, 1, -1, 5, -1, 55, 47, "amu", "Amulet", -1, -1, 5, 5000, "dpur", "dpur", "", "", "", -1, "", "res-all", -1, 15, 25, "gethit-skill", 76, 10, 2, "str", -1, 12, 12, "dex", -1, 12, 12, "enr", -1, 12, 12, "vit", -1, 12, 12, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1

"Arreat's Face", 100, 1, -1, 1, -1, 50, 42, "baa", "Slayer Guard", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "bar", -1, 2, 2, "skilltab", 12, 2, 2, "ac%", -1, 150, 200, "balance2", -1, 30, 30, "att%", -1, 20, 20, "str", -1, 20, 20, "dex", -1, 20, 20, "lifesteal", -1, 3, 6, "res-all", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Homunculus", 100, 1, -1, 1, -1, 50, 42, "nea", "Heirophant Trophy", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "nec", -1, 2, 2, "skilltab", 6, 2, 2, "ac%", -1, 150, 200, "block2", -1, 30, 30, "block", -1, 40, 40, "enr", -1, 20, 20, "regen-mana", -1, 33, 33, "mana-kill", -1, 5, 5, "res-all", -1, 40, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Titan's Revenge", 100, 1, -1, 1, -1, 50, 42, "ama", "Ceremonial Javelin", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ama", -1, 2, 2, "skilltab", 2, 2, 2, "dmg%", -1, 150, 200, "move2", -1, 30, 30, "rep-quant", 30, -1, -1, "str", -1, 20, 20, "dex", -1, 20, 20, "lifesteal", -1, 5, 9, "dmg-norm", -1, 25, 50, "stack", -1, 60, 60, "", -1, -1, -1, "", -1, -1, -1
"Lycander's Aim", 100, 1, -1, 1, -1, 50, 42, "am7", "Ceremonial Bow", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ama", -1, 2, 2, "skilltab", 0, 2, 2, "dmg%", -1, 150, 200, "swing2", -1, 20, 20, "ac%", -1, 20, 20, "dex", -1, 20, 20, "enr", -1, 20, 20, "manasteal", -1, 5, 8, "dmg-norm", -1, 25, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lycander's Flank", 100, 1, -1, 1, -1, 50, 42, "am9", "Ceremonial Pike", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ama", -1, 2, 2, "skilltab", 2, 2, 2, "dmg%", -1, 150, 200, "swing2", -1, 30, 30, "ac%", -1, 20, 20, "str", -1, 20, 20, "vit", -1, 20, 20, "lifesteal", -1, 5, 9, "dmg-norm", -1, 25, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Oculus", 100, 1, -1, 1, -1, 50, 42, "oba", "Swirling Crystal", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "sor", -1, 3, 3, "gethit-skill", 54, 25, 1, "res-all", -1, 20, 20, "cast2", -1, 30, 30, "ac%", -1, 20, 20, "vit", -1, 20, 20, "enr", -1, 20, 20, "mana-kill", -1, 5, 5, "mag%", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Herald of Zakarum", 100, 1, -1, 1, -1, 50, 42, "pa9", "Aerin Shield", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "pal", -1, 2, 2, "skilltab", 9, 2, 2, "ac%", -1, 150, 200, "block2", -1, 30, 30, "block", -1, 30, 30, "str", -1, 20, 20, "vit", -1, 20, 20, "att%", -1, 20, 20, "res-all", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Cutthroat", 100, 1, -1, 1, -1, 50, 42, "9tw", "Runic Talons", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ass", -1, 2, 2, "skilltab", 20, 1, 1, "dmg%", -1, 150, 200, "balance2", -1, 30, 30, "att%", -1, 20, 20, "str", -1, 20, 20, "dex", -1, 20, 20, "lifesteal", -1, 5, 9, "dmg-norm", -1, 25, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Jalal's Mane", 100, 1, -1, 1, -1, 50, 42, "dra", "Dream Spirit", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dru", -1, 2, 2, "skilltab", 16, 2, 2, "ac%", -1, 150, 200, "balance2", -1, 30, 30, "att%", -1, 20, 20, "str", -1, 20, 20, "enr", -1, 20, 20, "mana-kill", -1, 5, 5, "res-all", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Scalper", 100, 1, -1, 1, -1, 65, 57, "9ta", "Francisca", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "rep-quant", 30, -1, -1, "dmg%", -1, 150, 200, "att%", -1, 25, 25, "swing2", -1, 20, 20, "openwounds", -1, 33, 33, "lifesteal", -1, 4, 6, "mana-kill", -1, 4, 4, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Bloodmoon", 100, 1, -1, 1, -1, 69, 61, "7sb", "elegant blade", -1, -1, 5, 5000, "cred", "cred", "", "invsbru", "", -1, "", "dmg%", -1, 210, 260, "lifesteal", -1, 10, 15, "charged", 85, 9, 15, "heal-kill", -1, 7, 13, "openwounds", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Djinnslayer", 100, 1, -1, 1, -1, 73, 65, "7sm", "ataghan", -1, -1, 5, 5000, "dpur", "dpur", "", "invscmu", "", -1, "", "dmg%", -1, 190, 240, "dmg-fire", -1, 250, 500, "dmg-demon", -1, 100, 150, "att-demon", -1, 200, 300, "abs-ltng", -1, 3, 7, "manasteal", -1, 3, 6, "sock", -1, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Deathbit", 100, 1, -1, 1, -1, 52, 44, "9tk", "battle dart", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "deadly", -1, 40, 40, "dmg%", -1, 130, 180, "att", -1, 200, 450, "lifesteal", -1, 7, 9, "manasteal", -1, 4, 6, "rep-quant", 25, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Warshrike", 100, 1, -1, 1, -1, 83, 75, "7bk", "winged knife", -1, -1, 5, 5000, "bwht", "bwht", "", "invtk3", "", -1, "", "dmg%", -1, 200, 250, "pierce", -1, 50, 50, "swing2", -1, 30, 30, "deadly", -1, 50, 50, "rep-quant", 30, -1, -1, "hit-skill", 48, 25, 9, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gutsiphon", 100, 1, -1, 1, -1, 79, 71, "6rx", "demon crossbow", -1, -1, 5, 5000, "lgrn", "lgrn", "", "invrxbu", "", -1, "", "dmg%", -1, 160, 220, "pierce", -1, 33, 33, "lifesteal", -1, 12, 18, "slow", -1, 25, 25, "openwounds", -1, 33, 33, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Razoredge", 100, 1, -1, 1, -1, 75, 67, "7ha", "tomahawk", -1, -1, 5, 5000, "lblu", "", "", "invhaxu", "", -1, "", "dmg%", -1, 175, 225, "swing2", -1, 40, 40, "reduce-ac", -1, 33, 33, "deadly", -1, 50, 50, "openwounds", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gore Ripper", 100, -1, -1, 1, -1, -1, -1, "7gi", "Glorious Axe", -1, -1, 5, 5000, "dred", "dred", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Demonlimb", 100, 1, -1, 1, -1, 71, 63, "7sp", "tyrant club", -1, -1, 5, 5000, "dgrn", "dgrn", "", "invspcu", "", -1, "", "dmg%", -1, 180, 230, "dmg-fire", -1, 222, 333, "lifesteal", -1, 7, 13, "charged", 52, 20, 23, "rep-dur", 5, -1, -1, "dmg-demon", -1, 123, 123, "res-fire", -1, 15, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Steelshade", 100, 1, -1, 1, -1, 70, 62, "ulm", "armet", -1, -1, 5, 5000, "blac", "blac", "", "invhlmu", "", -1, "", "ac%", -1, 100, 130, "abs-fire", -1, 5, 11, "manasteal", -1, 4, 8, "regen", -1, 10, 18, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Tomb Reaver", 100, 1, -1, 1, -1, 86, 84, "7pa", "cryptic axe", 1, -1, 5, 5000, "lyel", "lyel", "", "", "", -1, "", "swing2", -1, 60, 60, "light", -1, 4, 4, "dmg%", -1, 200, 280, "dmg-undead", -1, 150, 230, "mag%", -1, 50, 80, "res-all", -1, 30, 50, "att-undead", -1, 250, 350, "reanimate", 1, 10, 10, "heal-kill", -1, 10, 14, "sock", -1, 1, 3, "", -1, -1, -1, "", -1, -1, -1
"Deaths's Web", 100, 1, -1, 1, -1, 74, 66, "7gw", "unearthed wand", -1, -1, 5, 5000, "bwht", "bwht", "", "", "", -1, "", "allskills", -1, 2, 2, "pierce-pois", -1, 40, 50, "heal-kill", -1, 7, 12, "mana-kill", -1, 7, 12, "skilltab", 7, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Nature's Peace", 100, 1, -1, 3, -1, 77, 69, "rin", "ring", -1, -1, 5, 5000, "dgrn", "dgrn", "", "", "", -1, "", "noheal", -1, 1, 1, "rip", -1, 1, 1, "red-dmg", -1, 7, 11, "res-pois", -1, 20, 30, "charged", 226, 27, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Azurewrath", 100, 1, -1, 1, -1, 87, 85, "7cr", "phase blade", 1, -1, 5, 5000, "lgry", "", "", "invcrs", "", -1, "", "dmg-mag", -1, 250, 500, "dmg%", -1, 230, 270, "aura", 119, 10, 13, "dmg-cold", 250, 250, 500, "swing2", -1, 30, 30, "all-stats", -1, 5, 10, "light", -1, 3, 3, "allskills", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Seraph's Hymn", 100, 1, -1, 3, -1, 73, 65, "amu", "amulet", -1, -1, 5, 5000, "bwht", "bwht", "", "invamu2", "", -1, "", "allskills", -1, 2, 2, "skilltab", 11, 1, 2, "dmg-demon", -1, 25, 50, "dmg-undead", -1, 25, 50, "att-demon", -1, 150, 250, "att-undead", -1, 150, 250, "light", -1, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Zakarum's Salvation", 100, -1, -1, 1, -1, -1, -1, "7ws", "Caduceus", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Fleshripper", 100, 1, -1, 1, -1, 76, 68, "7kr", "fanged knife", -1, -1, 5, 5000, "dred", "dred", "", "invkrsu", "", -1, "", "dmg%", -1, 200, 300, "reduce-ac", -1, 50, 50, "noheal", -1, 1, 1, "crush", -1, 25, 25, "openwounds", -1, 50, 50, "deadly", -1, 33, 33, "slow", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Odium", 100, -1, -1, 1, -1, -1, -1, "7ma", "Reinforced Mace", -1, -1, 5, 5000, "blac", "", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Horizon's Tornado", 100, 1, -1, 5, -1, 72, 64, "7fl", "scourge", -1, -1, 5, 5000, "dpur", "dpur", "", "", "", -1, "", "dmg%", -1, 230, 280, "swing2", -1, 50, 50, "slow", -1, 20, 20, "hit-skill", 245, 20, 15, "ease", -1, -20, -20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
